Loss_im,psnr
386.1519,30.7701
386.1519,30.7701
386.1519,30.7701
425.5024,30.4796
425.5024,30.4796
425.5024,30.4796
411.4431,30.4834
411.4431,30.4834
411.4431,30.4834
382.616,31.1673
382.616,31.1673
382.616,31.1673
409.519,31.2293
409.519,31.2293
409.519,31.2293
386.4356,30.3277
386.4356,30.3277
386.4356,30.3277
391.0247,30.4338
391.0247,30.4338
391.0247,30.4338
420.4956,31.4916
420.4956,31.4916
420.4956,31.4916
384.7037,32.2549
384.7037,32.2549
384.7037,32.2549
433.3232,31.7798
433.3232,31.7798
433.3232,31.7798
395.9702,31.8025
395.9702,31.8025
395.9702,31.8025
382.4014,31.9976
382.4014,31.9976
382.4014,31.9976
398.4894,31.1897
398.4894,31.1897
398.4894,31.1897
393.7993,32.1696
393.7993,32.1696
393.7993,32.1696
382.4615,30.3694
382.4615,30.3694
382.4615,30.3694
329.0201,32.8849
329.0201,32.8849
329.0201,32.8849
412.6382,31.4967
412.6382,31.4967
412.6382,31.4967
372.8795,31.71
372.8795,31.71
372.8795,31.71
383.3328,32.3025
383.3328,32.3025
383.3328,32.3025
393.4109,31.3854
393.4109,31.3854
393.4109,31.3854
396.8763,31.4848
396.8763,31.4848
396.8763,31.4848
411.2769,31.2387
411.2769,31.2387
411.2769,31.2387
424.7434,31.4548
424.7434,31.4548
424.7434,31.4548
414.468,31.5783
414.468,31.5783
414.468,31.5783
393.7227,32.3759
393.7227,32.3759
393.7227,32.3759
487.9519,31.0631
487.9519,31.0631
487.9519,31.0631
411.5137,31.1873
411.5137,31.1873
411.5137,31.1873
456.2335,30.9784
456.2335,30.9784
456.2335,30.9784
405.9551,32.2617
405.9551,32.2617
405.9551,32.2617
400.5764,30.9944
400.5764,30.9944
400.5764,30.9944
386.7025,32.3651
386.7025,32.3651
386.7025,32.3651
343.4043,32.1702
343.4043,32.1702
343.4043,32.1702
388.2015,32.7438
388.2015,32.7438
388.2015,32.7438
308.7834,31.5942
308.7834,31.5942
308.7834,31.5942
363.3031,32.0752
363.3031,32.0752
363.3031,32.0752
359.8588,32.9544
359.8588,32.9544
359.8588,32.9544
340.9101,32.6282
340.9101,32.6282
340.9101,32.6282
370.8127,32.4082
370.8127,32.4082
370.8127,32.4082
376.6951,31.4062
376.6951,31.4062
376.6951,31.4062
371.7731,31.5877
371.7731,31.5877
371.7731,31.5877
363.8871,32.0318
363.8871,32.0318
363.8871,32.0318
363.2255,32.6509
363.2255,32.6509
363.2255,32.6509
382.6276,32.5726
382.6276,32.5726
382.6276,32.5726
361.2607,32.184
361.2607,32.184
361.2607,32.184
390.2275,31.607
390.2275,31.607
390.2275,31.607
391.6346,32.1378
391.6346,32.1378
391.6346,32.1378
399.1206,31.9684
399.1206,31.9684
399.1206,31.9684
377.3813,32.8359
377.3813,32.8359
377.3813,32.8359
410.0011,31.9774
410.0011,31.9774
410.0011,31.9774
373.5073,32.7322
373.5073,32.7322
373.5073,32.7322
391.3228,32.7759
391.3228,32.7759
391.3228,32.7759
389.1504,33.1331
389.1504,33.1331
389.1504,33.1331
362.6213,32.3383
362.6213,32.3383
362.6213,32.3383
376.4202,31.9448
376.4202,31.9448
376.4202,31.9448
365.1867,33.0719
365.1867,33.0719
365.1867,33.0719
363.9987,31.4879
